"id","sch","gr","cltype","hdeg","clad","exp","trace","read","math","ses","schtype","sx","eth","birthq","birthy","yrs","tch","ach_score"
"107258","16","K","reg","MA+","1",8,"W",386,434,"F","inner","M","B","1980:3","1980",0,"244",820
"10726","17","K","reg+A","BS/BA","1",8,"B",431,500,"N","suburb","F","W","1979:4","1979",0,"269",931
"107329","9","K","reg","BS/BA","1",5,"W",450,489,"N","urban","F","W","1980:1","1980",0,"135",939
"107342","19","K","reg","BS/BA","1",6,"B",451,500,"N","inner","M","B","1980:2","1980",0,"288",951
"107388","68","K","small","BS/BA","1",6,"W",461,500,"N","rural","F","B","1980:2","1980",0,"1175",961
"107407","57","K","small","MS/MA/MEd","1",8,"W",405,468,"N","rural","M","W","1980:1","1980",0,"979",873
"107424","25","K","small","BS/BA","1",12,"B",405,434,"F","suburb","M","W","1980:1","1980",0,"418",839
"107465","51","K","reg","MA+","1",13,"W",451,506,"F","suburb","M","W","1980:3","1980",0,"853",957
"10749","49","K","reg+A","BS/BA","1",9,"W",448,484,"F","rural","M","W","1980:2","1980",0,"816",932
"107516","13","K","reg+A","BS/BA","1",6,"W",450,506,"N","rural","M","W","1980:2","1980",0,"206",956
"107526","40","K","small","BS/BA","1",4,"W",448,489,"F","rural","M","W","1979:4","1979",0,"677",937
"107553","4","K","small","BS/BA",NA,0,"W",433,468,"F","suburb","F","W","1980:1","1980",0,"52",901
"107598","27","K","small","BS/BA","PROB",1,"W",453,444,"F","inner","M","B","1980:2","1980",0,"446",897
"107625","78","K","reg","MS/MA/MEd","1",8,"W",405,444,"N","rural","M","W","1980:3","1980",0,"1347",849
"107657","15","K","small","MS/MA/MEd","3",12,"W",427,473,"F","inner","M","B","1980:3","1980",0,"228",900
"107677","46","K","reg","BS/BA","1",12,"W",428,478,"N","suburb","M","W","1980:2","1980",0,"760",906
"107706","71","K","small","BS/BA","1",20,"W",439,513,"N","rural","F","W","1980:3","1980",0,"1235",952
"107728","79","K","small","BS/BA","1",12,"W",419,429,"F","rural","M","W","1980:1","1980",0,"1359",848
"107740","35","K","reg+A","BS/BA","1",12,"W",424,423,"F","rural","M","W","1980:2","1980",0,"608",847
"107791","22","K","small","BS/BA","PROB",9,"B",411,536,"N","inner","F","B","1980:1","1980",0,"351",947
"107808","31","K","small","BS/BA","1",6,"W",424,513,"F","inner","M","B","1980:1","1980",0,"529",937
"10783","20","K","reg","BS/BA",NA,4,"W",450,547,"F","suburb","F","B","1980:1","1980",0,"311",997
"107847","51","K","reg","MA+","1",13,"W",440,484,"N","suburb","M","W","1978:4","1978",0,"853",924
"107879","21","K","reg+A","MS/MA/MEd","1",15,"B",445,484,"N","suburb","F","B","1979:4","1979",0,"335",929
"107929","7","K","reg+A","BS/BA","1",3,"W",433,473,"F","rural","M","W","1980:3","1980",0,"89",906
"10799","80","K","reg+A","MS/MA/MEd","1",13,"W",465,536,"N","rural","F","W","1980:1","1980",0,"1377",1001
"108041","31","K","reg","BS/BA","PROB",0,"W",413,392,"F","inner","F","B","1980:3","1980",0,"530",805
"108080","7","K","reg","MS/MA/MEd","1",15,"W",478,576,"N","rural","F","W","1980:1","1980",0,"88",1054
"10809","56","K","reg","BS/BA","APPR",3,"B",408,454,"N","rural","M","W","1980:3","1980",0,"959",862
"108121","46","K","reg+A","BS/BA","PROB",0,"W",427,459,"N","suburb","M","W","1980:3","1980",0,"761",886
"108192","13","K","reg+A","BS/BA","1",6,"W",456,506,"F","rural","F","B","1980:1","1980",0,"206",962
"108203","47","K","reg+A","BS/BA","1",15,NA,436,494,NA,"rural","F","W","1980:3","1980",0,"778",930
"108221","44","K","small","BS/BA",NA,3,"W",465,528,"F","suburb","F","B","1980:2","1980",0,"731",993
"108233","4","K","reg","BS/BA","1",8,"W",433,506,"F","suburb","F","W","1980:3","1980",0,"53",939
"108247","33","K","reg+A","MS/MA/MEd","1",22,"W",416,439,"F","inner","M","B","1979:4","1979",0,"571",855
"108271","34","K","reg","MS/MA/MEd","1",17,"W",418,418,"N","rural","F","W","1980:1","1980",0,"592",836
"108315","63","K","small","BS/BA","1",7,"W",434,473,"F","rural","F","W","1980:3","1980",0,"1076",907
"108376","51","K","reg+A","MA+","1",12,"W",428,478,"F","suburb","F","B","1979:4","1979",0,"855",906
"108432","8","K","small","BS/BA","1",8,"W",450,547,"N","rural","M","W","1980:1","1980",0,"111",997
"108457","3","K","small","BS/BA","1",9,"W",424,484,"N","rural","F","W","1980:3","1980",0,"31",908
"108503","2","K","small","MS/MA/MEd","1",12,"W",405,429,"N","urban","F","A","1980:4","1980",0,"19",834
"108525","64","K","reg+A","BS/BA","1",5,"W",428,449,"F","rural","F","W","1980:2","1980",0,"1106",877
"108570","1","K","reg","MS/MA/MEd","1",10,"W",445,449,"N","rural","F","W","1980:3","1980",0,"3",894
"108583","33","K","small","BS/BA","APPR",1,"W",419,463,"F","inner","M","B","1979:4","1979",0,"567",882
"108630","28","K","reg","MS/MA/MEd","1",7,"W",447,513,"F","inner","F","B","1980:4","1980",0,"481",960
"108655","80","K","reg+A","MS/MA/MEd","1",13,"W",427,500,"N","rural","M","W","1980:1","1980",0,"1377",927
"108670","48","K","reg+A",NA,NA,NA,NA,411,468,"F","urban","F","W","1980:2","1980",0,"797",879
"108703","74","K","reg+A","MS/MA/MEd","1",8,"W",565,576,"N","rural","M","W","1980:1","1980",0,"1290",1141
"108730","73","K","small","BS/BA","1",2,"W",414,434,"N","rural","F","W","1980:3","1980",0,"1272",848
"108743","2","K","reg","MS/MA/MEd","1",6,"W",398,463,"F","urban","F","B","1979:4","1979",0,"20",861
"108781","22","K","small","BS/BA","PROB",9,"B",395,429,"F","inner","M","B","1980:2","1980",0,"351",824
"108817","34","K","reg+A","MS/MA/MEd","1",5,"W",425,506,"N","rural","M","W","1980:1","1980",0,"593",931
"108863","71","K","reg+A","BS/BA",NA,2,"W",416,489,"N","rural","F","W","1980:1","1980",0,"1237",905
"108928","75","K","reg","MS/MA/MEd","1",11,"W",419,468,"N","rural","F","W","1980:1","1980",0,"1304",887
"108977","53","K","reg","MS/MA/MEd","PROB",3,"B",410,439,"N","inner","M","B","1980:1","1980",0,"911",849
"109008","43","K","reg+A","BS/BA","1",17,"W",422,449,"N","suburb","M","W","1980:1","1980",0,"718",871
"109024","20","K","reg","BS/BA",NA,4,"W",451,559,"N","suburb","M","B","1980:1","1980",0,"311",1010
"109040","16","K","small","BS/BA","APPR",2,"B",428,520,"F","inner","M","B","1980:1","1980",0,"243",948
"109049","4","K","small","BS/BA",NA,0,"W",427,463,"N","suburb","F","W","1980:3","1980",0,"52",890
"109104","58","K","reg","BS/BA","PEND",3,"W",480,626,"N","suburb","M","W","1980:1","1980",0,"996",1106
"109120","5","K","reg+A","BS/BA","1",8,"W",418,473,"N","rural","F","W","1980:1","1980",0,"69",891
"109131","59","K","small","BS/BA","1",11,"W",398,449,"F","urban","F","W","1980:3","1980",0,"1016",847
"109147","46","K","reg","BS/BA","1",12,"W",436,520,"N","suburb","M","W","1980:3","1980",0,"760",956
"109168","76","K","reg+A","MS/MA/MEd","1",13,"W",456,506,"N","rural","M","W","1980:1","1980",0,"1327",962
"109212","64","K","reg+A","BS/BA","1",5,"W",437,489,"F","rural","M","W","1980:2","1980",0,"1106",926
"109223","32","K","reg+A","BS/BA","APPR",0,"W",421,454,"F","inner","F","B","1979:4","1979",0,"546",875
"109265","19","K","small","BS/BA","APPR",2,"W",400,444,"F","inner","M","B","1980:1","1980",0,"286",844
"109356","75","K","reg+A","MS/MA/MEd","1",11,"W",424,484,"N","rural","F","W","1980:2","1980",0,"1306",908
"109389","68","K","reg","MS/MA/MEd","3",16,"W",518,602,"F","rural","F","W","1980:2","1980",0,"1178",1120
"109406","71","K","reg","BS/BA","1",6,"W",395,418,"F","rural","F","W","1980:2","1980",0,"1236",813
"109430","32","K","reg+A","BS/BA","APPR",0,"W",411,439,"F","inner","M","B","1979:4","1979",0,"546",850
"109483","56","K","reg","MS/MA/MEd","1",13,"W",395,412,"F","rural","F","I","1980:3","1980",0,"960",807
"109499","39","K","reg+A","MS/MA/MEd","1",5,"W",408,454,"F","rural","M","W","1980:3","1980",0,"664",862
"109527","39","K","reg","BS/BA","1",4,"W",405,484,"F","rural","M","W","1978:4","1978",0,"663",889
"10957","66","K","reg+A","BS/BA","1",13,"W",431,463,"N","rural","F","W","1980:2","1980",0,"1142",894
"109611","52","K","reg+A","BS/BA","1",18,"W",456,513,"N","suburb","F","W","1980:3","1980",0,"894",969
"109647","32","K","reg+A","BS/BA","APPR",0,"W",398,454,"F","inner","F","B","1980:1","1980",0,"546",852
"109655","76","K","reg","BS/BA","1",2,"W",455,520,"N","rural","F","W","1979:4","1979",0,"1325",975
"109679","79","K","small","BS/BA","1",5,"W",411,506,"F","rural","M","W","1980:1","1980",0,"1358",917
"109691","56","K","reg+A","BS/BA","1",7,"W",372,418,"N","rural","M","W","1980:3","1980",0,"961",790
"10971","33","K","reg+A","MS/MA/MEd","1",5,"W",434,473,"F","inner","M","B","1980:3","1980",0,"570",907
"109713","50","K","reg+A","MS/MA/MEd","1",12,"W",427,506,"F","rural","F","W","1980:1","1980",0,"832",933
"109758","37","K","small","BS/BA","PROB",1,"W",416,449,"N","urban","F","W","1980:2","1980",0,"638",865
"109767","56","K","reg","BS/BA","APPR",3,"B",393,429,"N","rural","M","W","1979:4","1979",0,"959",822
"109807","44","K","small","BS/BA","1",3,"W",428,520,"F","suburb","F","B","1980:1","1980",0,"730",948
"109814","61","K","reg","MS/MA/MEd","1",22,"W",445,528,"N","suburb","M","W","1979:4","1979",0,"1049",973
"109835","27","K","reg+A","BS/BA","1",10,"B",447,500,"F","inner","F","B","1980:3","1980",0,"451",947
"109847","19","K","reg","BS/BA","1",6,"B",411,423,"F","inner","F","B","1979:4","1979",0,"288",834
"109869","48","K","reg","MS/MA/MEd","1",4,"W",433,528,"N","urban","M","W","1980:2","1980",0,"795",961
"10993","61","K","small","BS/BA","1",11,"W",434,489,"N","suburb","F","W","1980:1","1980",0,"1048",923
"11005","63","K","small","BS/BA","1",7,"W",465,528,"F","rural","F","W","1980:2","1980",0,"1076",993
"110061","57","K","reg","BS/BA","APPR",2,"W",445,468,"N","rural","M","W","1980:2","1980",0,"980",913
"110090","15","K","reg+A","BS/BA","1",3,"B",495,520,"F","inner","F","B","1980:3","1980",0,"231",1015
"110126","48","K","reg+A",NA,NA,NA,NA,443,459,"N","urban","F","W","1980:2","1980",0,"797",902
"110138","1","K","reg","MS/MA/MEd","1",10,"W",419,449,"F","rural","M","W","1980:3","1980",0,"3",868
"110203","13","K","reg+A","BS/BA","1",6,"W",436,602,"F","rural","M","W","1980:3","1980",0,"206",1038
"110297","78","K","reg+A","MS/MA/MEd","1",3,"W",393,423,"F","rural","M","W","1980:3","1980",0,"1348",816
"110326","2","K","reg+A","BS/BA","1",17,"W",421,528,"F","urban","F","W","1979:4","1979",0,"21",949
"110342","9","K","reg+A","BS/BA","1",14,"W",474,576,"N","urban","F","W","1979:4","1979",0,"139",1050
"110364","8","K","reg+A","MS/MA/MEd","1",12,"W",458,468,"N","rural","M","W","1980:2","1980",0,"115",926
"110407","29","K","reg+A","MS/MA/MEd","1",17,"W",458,494,"F","inner","M","B","1979:4","1979",0,"504",952
"110427","32","K","reg+A","BS/BA",NA,2,"W",425,444,"F","inner","F","B","1980:3","1980",0,"547",869
"110494","1","K","reg","BS/BA",NA,5,"W",400,418,"F","rural","F","B","1980:2","1980",0,"2",818
"11050","30","K","reg","BS/BA","1",10,"B",407,489,"F","inner","F","B","1980:3","1980",0,"517",896
"110557","80","K","small","MS/MA/MEd","1",12,"W",463,506,"F","rural","M","W","1980:2","1980",0,"1375",969
"110570","26","K","small","BS/BA","APPR",1,"W",433,478,"F","inner","F","B","1980:3","1980",0,"433",911
"110590","64","K","reg","BS/BA","1",11,"W",422,449,"N","rural","F","B","1980:2","1980",0,"1104",871
"110634","46","K","reg+A","BS/BA","PROB",0,"W",431,439,"N","suburb","F","W","1980:3","1980",0,"761",870
"110686","7","K","reg+A","BS/BA","1",3,"W",467,489,"N","rural","M","W","1980:2","1980",0,"89",956
"110703","50","K","reg+A","MS/MA/MEd","1",12,"W",421,506,"N","rural","F","W","1980:1","1980",0,"832",927
"110715","32","K","reg","BS/BA",NA,2,"W",411,468,"F","inner","F","B","1980:3","1980",0,"543",879
"11072","6","K","small","MS/MA/MEd","1",12,"W",431,478,"N","rural","F","W","1980:1","1980",0,"82",909
"110727","7","K","reg","BS/BA","PROB",0,"W",440,506,"F","rural","M","W","1979:4","1979",0,"87",946
"110759","18","K","reg","BS/BA",NA,10,"B",410,484,"F","inner","M","B","1979:4","1979",0,"284",894
"110775","73","K","reg","BS/BA","1",19,"W",447,520,"F","rural","M","W","1979:4","1979",0,"1273",967
"110810","63","K","small","MS/MA/MEd","1",4,"W",451,506,"N","rural","M","W","1980:3","1980",0,"1075",957
"110839","60","K","small","BS/BA","APPR",1,"W",443,489,"F","urban","F","B","1979:4","1979",0,"1034",932
"110906","12","K","small","MS/MA/MEd","1",9,"W",434,547,"F","rural","M","W","1980:3","1980",0,"190",981
"110924","62","K","small","MS/MA/MEd","1",6,"W",453,520,"N","rural","M","W","1980:2","1980",0,"1063",973
"110934","64","K","reg","BS/BA","1",20,"W",460,602,"N","rural","M","W","1979:4","1979",0,"1105",1062
"110956","9","K","small","MS/MA/MEd","1",7,"W",421,484,"F","urban","M","W","1980:2","1980",0,"132",905
"110967","9","K","small","BS/BA","1",14,"W",470,468,"N","urban","F","W","1979:4","1979",0,"134",938
"111007","30","K","reg","BS/BA","1",10,"B",431,559,"F","inner","M","B","1980:1","1980",0,"517",990
"111020","24","K","reg+A","MS/MA/MEd","1",10,"W",398,478,"F","suburb","F","B","1980:2","1980",0,"402",876
"111039","28","K","reg+A","MS/MA/MEd","1",10,"B",413,434,"F","inner","F","B","1980:1","1980",0,"484",847
"111056","48","K","small","MS/MA/MEd","1",17,"W",433,528,"F","urban","M","W","1980:1","1980",0,"793",961
"111079","79","K","reg+A","MS/MA/MEd","1",12,"W",414,463,"N","rural","M","W","1979:4","1979",0,"1362",877
"111113","7","K","small","MA+","1",6,"W",467,536,"N","rural","F","W","1980:3","1980",0,"86",1003
"111126","58","K","reg+A","BS/BA","1",3,"W",476,528,"N","suburb","M","W","1979:4","1979",0,"997",1004
"111196","44","K","reg+A","BS/BA",NA,0,"W",408,478,"F","suburb","F","B","1980:2","1980",0,"733",886
"111206","7","K","reg+A","BS/BA","1",3,"W",416,454,"F","rural","F","B","1979:4","1979",0,"89",870
"111233","41","K","reg+A","BS/BA","1",16,"W",605,536,"N","suburb","F","W","1980:1","1980",0,"696",1141
"111241","20","K","small","BS/BA","1",21,"W",463,494,"N","suburb","F","B","1979:3","1979",0,"310",957
"111257","78","K","reg+A","MS/MA/MEd","1",3,"W",403,418,"N","rural","F","W","1980:3","1980",0,"1348",821
"111290","37","K","reg+A","BS/BA",NA,11,"W",421,439,"F","urban","F","B","1980:3","1980",0,"642",860
"111307","18","K","reg+A","MS/MA/MEd","1",11,"W",439,536,"N","inner","F","W","1980:3","1980",0,"285",975
"111321","58","K","reg+A","BS/BA","1",17,"W",440,423,"N","suburb","M","W","1980:3","1980",0,"998",863
"111351","75","K","reg+A","MS/MA/MEd","1",11,"W",458,602,"N","rural","M","W","1979:4","1979",0,"1306",1060
"111372","47","K","reg+A","BS/BA","1",15,"W",439,478,"F","rural","F","W","1980:2","1980",0,"777",917
"111449","24","K","reg","BS/BA","1",6,"W",421,444,"F","suburb","M","B","1980:3","1980",0,"401",865
"111473","13","K","reg","MS/MA/MEd","1",6,"W",467,559,"N","rural","M","W","1980:1","1980",0,"205",1026
"11151","18","K","reg","BS/BA","1",9,"B",393,473,"N","inner","M","B","1980:1","1980",0,"283",866
"111562","28","K","small","BS/BA",NA,2,"W",403,434,"F","inner","M","B","1980:3","1980",0,"476",837
"111598","76","K","small","MS/MA/MEd","1",8,"W",434,520,"F","rural","F","W","1980:2","1980",0,"1321",954
"111622","20","K","small","BS/BA","1",21,"W",468,478,"F","suburb","M","B","1979:4","1979",0,"310",946
"111639","58","K","small","BS/BA","1",5,"W",451,576,"N","suburb","M","W","1979:4","1979",0,"994",1027
"111673","23","K","small","BS/BA","PROB",0,"W",518,559,"F","suburb","F","B","1980:3","1980",0,"379",1077
"111694","37","K","small","BS/BA","PROB",1,"W",418,463,"F","urban","M","W","1980:2","1980",0,"638",881
"111710","28","K","reg+A","BS/BA","1",5,"B",408,429,"F","inner","M","B","1980:2","1980",0,"483",837
"111718","70","K","small","MS/MA/MEd","1",15,"W",407,434,"F","rural","M","W","1979:4","1979",0,"1215",841
"111804","27","K","reg+A","BS/BA","1",20,"B",478,484,"N","inner","F","B","1980:2","1980",0,"452",962
"111825","11","K","small","BS/BA","1",11,"W",492,528,"F","rural","M","W","1980:1","1980",0,"175",1020
"111863","10","K","reg","BS/BA","1",3,"W",503,559,"N","urban","F","W","1979:4","1979",0,"163",1062
"111894","23","K","reg","BS/BA","1",20,"B",480,602,"N","suburb","F","B","1979:4","1979",0,"382",1082
"11196","33","K","reg","MS/MA/MEd","PROB",6,"W",360,320,"F","inner","F","B","1980:2","1980",0,"569",680
"112017","76","K","small","MS/MA/MEd","1",8,NA,419,473,NA,"rural","M","W","1980:1","1980",0,"1322",892
"112054","68","K","small","MS/MA/MEd","1",8,"W",605,576,"F","rural","M","W","1979:4","1979",0,"1176",1181
"112087","75","K","small","BS/BA","1",3,"W",443,576,"N","rural","M","W","1979:4","1979",0,"1303",1019
"112121","8","K","reg+A","MS/MA/MEd","1",12,"W",428,473,"N","rural","F","W","1980:3","1980",0,"115",901
"112159","56","K","small","BS/BA","APPR",3,"W",411,444,"N","rural","M","W","1980:1","1980",0,"957",855
"112203","66","K","reg+A","BS/BA","1",3,"W",376,444,"F","rural","M","W","1980:3","1980",0,"1141",820
"112253","44","K","small","BS/BA","1",3,"W",478,506,"F","suburb","F","B","1980:2","1980",0,"730",984
"112284","78","K","reg","MS/MA/MEd","1",8,"W",408,506,"F","rural","M","W","1980:2","1980",0,"1347",914
"112317","32","K","small","BS/BA","1",14,"W",419,459,"F","inner","F","B","1980:2","1980",0,"542",878
"112336","32","K","small","BS/BA","1",14,"W",397,439,"F","inner","M","B","1980:1","1980",0,"542",836
"112348","11","K","small","BS/BA","1",11,"W",470,473,"N","rural","F","W","1980:2","1980",0,"175",943
"112455","48","K","reg+A",NA,NA,NA,NA,434,478,"F","urban","F","W","1979:4","1979",0,"797",912
"112477","58","K","reg","BS/BA","PEND",3,"W",408,439,"N","suburb","M","W","1979:2","1979",0,"996",847
"11254","76","K","reg","BS/BA","APPR",1,"W",408,463,"N","rural","M","W","1979:4","1979",0,"1324",871
"112560","1","K","reg+A","BS/BA",NA,9,"W",433,513,"N","rural","M","W","1980:1","1980",0,"4",946
"112566","9","K","small","BS/BA","1",14,"W",474,513,"N","urban","F","W","1979:4","1979",0,"134",987
"112609","68","K","reg+A","BS/BA","1",10,"W",437,484,"F","rural","F","B","1980:1","1980",0,"1179",921
"112625","51","K","reg","MA+","1",13,"W",453,478,"N","suburb","M","B","1980:1","1980",0,"853",931
"112641","73","K","small","BS/BA",NA,1,"W",428,463,"F","rural","M","W","1980:1","1980",0,"1271",891
"112669","60","K","reg+A","BS/BA","APPR",5,"W",416,454,"F","urban","F","B","1980:2","1980",0,"1037",870
"112721","18","K","reg+A","MS/MA/MEd","1",11,"W",434,412,"F","inner","F","B","1980:1","1980",0,"285",846
"11274","22","K","small","BS/BA","1",3,"B",518,602,"F","inner","M","B","1980:3","1980",0,"350",1120
"112763","58","K","reg","BS/BA","PEND",3,"W",453,547,"N","suburb","F","W","1980:3","1980",0,"996",1000
"112846","38","K","reg","MS/MA/MEd","1",13,"W",447,473,"N","rural","F","W","1980:2","1980",0,"650",920
"112860","75","K","small","BS/BA","1",3,"W",413,500,"F","rural","M","W","1980:2","1980",0,"1303",913
"112886","18","K","reg","BS/BA","1",9,"B",434,434,"N","inner","M","B","1979:4","1979",0,"283",868
"112943","78","K","small","MA+","1",8,"W",414,520,"N","rural","M","W","1980:1","1980",0,"1346",934
"11295","76","K","reg","BS/BA","APPR",1,"W",436,500,"N","rural","F","W","1980:1","1980",0,"1324",936
"112959","37","K","reg+A","BS/BA","PROB",0,"W",425,468,"F","urban","F","B","1980:1","1980",0,"641",893
"112971","34","K","small","BS/BA",NA,12,"W",421,468,"N","rural","M","W","1980:3","1980",0,"591",889
"113006","9","K","reg","BS/BA","1",5,"W",492,494,"N","urban","F","W","1980:2","1980",0,"135",986
"113017","46","K","small","MS/MA/MEd","1",4,"W",448,459,"N","suburb","F","B","1980:3","1980",0,"759",907
"113053","24","K","small","BS/BA","APPR",5,"B",431,547,"F","suburb","F","B","1980:2","1980",0,"399",978
"11307","17","K","reg","BS/BA","1",0,"W",403,444,"F","suburb","M","B","1980:3","1980",0,"268",847
"113082","60","K","reg+A","BS/BA","APPR",5,"W",451,494,"N","urban","F","W","1980:3","1980",0,"1037",945
"113129","14","K","small","MS/MA/MEd","1",13,"B",413,468,"F","inner","F","B","1980:3","1980",0,"216",881
"113143","51","K","small","BS/BA","1",16,"B",467,520,"N","suburb","M","W","1979:4","1979",0,"851",987
